query	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
ZymoMock_3323095	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_3323182	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3323247	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_3323272	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3323376	Salmonella_enterica	99.301	429	3	0	1	429	781	353	0	776
ZymoMock_3323392	Salmonella_enterica	99.767	429	1	0	1	429	781	353	0	787
ZymoMock_3323419	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_3323424	Bacillus_subtilis	99.111	450	4	0	1	450	794	345	0	809
ZymoMock_3323517	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_3323525	Enterococcus_faecalis	98.601	429	6	0	1	429	802	374	0	760
ZymoMock_3323724	Enterococcus_faecalis	98.834	429	5	0	1	429	802	374	0	765
ZymoMock_3323834	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_3323854	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_3323916	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3323977	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3324032	Staphylococcus_aureus	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_3324049	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_3324131	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_3324410	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_3324461	Lactobacillus_fermentum	99.068	429	4	0	1	429	812	384	0	771
ZymoMock_3324553	Enterococcus_faecalis	99.555	449	1	1	1	448	822	374	0	817
ZymoMock_3324570	Listeria_monocytogenes	99.332	449	3	0	1	449	794	346	0	813
ZymoMock_3324590	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_3324953	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_3324972	Escherichia_coli	100	429	0	0	1	429	786	358	0	793
ZymoMock_3325096	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3325248	Staphylococcus_aureus	98.601	429	6	0	1	429	794	366	0	760
ZymoMock_3325254	Lactobacillus_fermentum	98.834	429	5	0	1	429	812	384	0	765
ZymoMock_3325259	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_3325237	Salmonella_enterica	100	429	0	0	1	429	781	353	0	793
ZymoMock_3325536	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3325865	Enterococcus_faecalis	98.834	429	5	0	1	429	802	374	0	765
ZymoMock_3325992	Salmonella_enterica	99.301	429	3	0	1	429	781	353	0	776
ZymoMock_3326055	Pseudomonas_aeruginosa	99.767	429	1	0	1	429	771	343	0	787
ZymoMock_3326224	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3326462	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_3326665	Bacillus_subtilis	99.302	430	3	0	1	430	794	365	0	778
ZymoMock_3326688	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_3326769	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_3327033	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_3327047	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3327098	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_3327233	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_3327230	Bacillus_subtilis	99.302	430	3	0	1	430	794	365	0	778
ZymoMock_3327226	Salmonella_enterica	99.767	429	1	0	1	429	781	353	0	787
ZymoMock_3327303	Staphylococcus_aureus	99.068	429	4	0	1	429	794	366	0	771
ZymoMock_3327295	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_3327458	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_3327635	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_3327644	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_3327887	Enterococcus_faecalis	99.555	449	1	1	1	448	822	374	0	817
ZymoMock_3327905	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3327919	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3327963	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_3327975	Bacillus_subtilis	99.07	430	4	0	1	430	794	365	0	773
ZymoMock_3327985	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_3328054	Listeria_monocytogenes	97.203	429	12	0	1	429	794	366	0	726
ZymoMock_3328103	Bacillus_subtilis	99.333	450	2	1	1	449	794	345	0	813
ZymoMock_3328102	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_3328215	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_3328339	Lactobacillus_fermentum	99.068	429	4	0	1	429	812	384	0	771
ZymoMock_3328350	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_3328465	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_3328501	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_3328646	Enterococcus_faecalis	99.068	429	4	0	1	429	802	374	0	771
ZymoMock_3328664	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_3328724	Listeria_monocytogenes	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_3328733	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_3329107	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_3329174	Bacillus_subtilis	99.556	450	1	1	1	449	794	345	0	819
ZymoMock_3329189	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_3329201	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_3329397	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_3329450	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_3329601	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3329668	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_3329758	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_3329831	Enterococcus_faecalis	99.301	429	3	0	1	429	802	374	0	776
ZymoMock_3329927	Staphylococcus_aureus	100	440	0	0	5	444	805	366	0	813
ZymoMock_3330257	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_3330371	Bacillus_subtilis	99.302	430	3	0	1	430	794	365	0	778
ZymoMock_3330418	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_3330509	Bacillus_subtilis	99.302	430	3	0	1	430	794	365	0	778
ZymoMock_3330579	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_3330600	Escherichia_coli	99.767	429	1	0	1	429	786	358	0	787
ZymoMock_3330656	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_3330748	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_3331032	Staphylococcus_aureus	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_3331024	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_3331068	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_3331137	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_3331188	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3331207	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_3331537	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3331676	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_3331748	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_3331784	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3331765	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_3331818	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3331877	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_3331895	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_3332010	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_3332050	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_3332164	Staphylococcus_aureus	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_3332203	Staphylococcus_aureus	99.111	450	3	1	1	450	794	346	0	808
ZymoMock_3332232	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_3332305	Escherichia_coli	99.068	429	4	0	1	429	786	358	0	771
ZymoMock_3332313	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_3332400	Staphylococcus_aureus	99.778	450	0	1	1	450	794	346	0	824
ZymoMock_3332512	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_3332554	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_3332560	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_3332563	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_3332578	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3332679	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3332705	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_3332789	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_3332912	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_3333023	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_3333049	Lactobacillus_fermentum	99.301	429	3	0	1	429	812	384	0	776
ZymoMock_3333081	Enterococcus_faecalis	98.834	429	5	0	1	429	802	374	0	765
ZymoMock_3333147	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_3333148	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_3333229	Staphylococcus_aureus	99.332	449	3	0	1	449	794	346	0	813
ZymoMock_3333245	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_3333253	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3333292	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_3333322	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_3333367	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_3333463	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3333606	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_3333665	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_3333703	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_3333810	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_3333843	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_3333899	Salmonella_enterica	99.555	449	2	0	1	449	781	333	0	819
ZymoMock_3333961	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_3333962	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3334126	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_3334163	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_3334282	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_3334340	Salmonella_enterica	99.555	449	2	0	1	449	781	333	0	819
ZymoMock_3334506	Staphylococcus_aureus	99.068	429	4	0	1	429	794	366	0	771
ZymoMock_3334554	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_3334569	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_3334821	Bacillus_subtilis	99.302	430	3	0	1	430	794	365	0	778
ZymoMock_3335058	Bacillus_subtilis	99.333	450	3	0	1	450	794	345	0	815
ZymoMock_3335099	Escherichia_coli	99.332	449	3	0	1	449	786	338	0	813
ZymoMock_3335189	Listeria_monocytogenes	99.556	450	2	0	1	450	794	345	0	821
ZymoMock_3335193	Salmonella_enterica	99.534	429	2	0	1	429	781	353	0	782
ZymoMock_3335201	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_3335225	Escherichia_coli	99.068	429	4	0	1	429	786	358	0	771
ZymoMock_3335380	Staphylococcus_aureus	99.068	429	4	0	1	429	794	366	0	771
ZymoMock_3335558	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3335584	Bacillus_subtilis	99.302	430	3	0	1	430	794	365	0	778
ZymoMock_3335616	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3335661	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_3335794	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3335816	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_3335824	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_3335868	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3335906	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_3336014	Staphylococcus_aureus	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_3336044	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_3336117	Escherichia_coli	99.767	429	1	0	1	429	786	358	0	787
ZymoMock_3336197	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_3336234	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_3336357	Lactobacillus_fermentum	99.534	429	2	0	1	429	812	384	0	782
ZymoMock_3336460	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3336703	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3336850	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_3336861	Staphylococcus_aureus	99.068	429	4	0	1	429	794	366	0	771
ZymoMock_3336870	Staphylococcus_aureus	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_3336878	Bacillus_subtilis	99.302	430	3	0	1	430	794	365	0	778
ZymoMock_3336882	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_3336935	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_3337078	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_3337074	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3337098	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3337104	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_3337319	Enterococcus_faecalis	98.298	470	7	1	1	470	822	354	0	822
ZymoMock_3337353	Escherichia_coli	99.767	429	1	0	1	429	786	358	0	787
ZymoMock_3337362	Enterococcus_faecalis	98.889	450	4	1	1	450	822	374	0	802
ZymoMock_3337527	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3337607	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_3337635	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_3337693	Lactobacillus_fermentum	98.601	429	6	0	1	429	812	384	0	760
ZymoMock_3337725	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_3337765	Lactobacillus_fermentum	98.601	429	6	0	1	429	812	384	0	760
ZymoMock_3337797	Enterococcus_faecalis	99.534	429	2	0	1	429	802	374	0	782
ZymoMock_3337855	Pseudomonas_aeruginosa	99.534	429	2	0	1	429	771	343	0	782
ZymoMock_3337862	Bacillus_subtilis	95.581	430	19	0	1	430	794	365	0	689
ZymoMock_3337896	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_3338059	Enterococcus_faecalis	99.301	429	3	0	1	429	802	374	0	776
ZymoMock_3338095	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3338123	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_3338147	Salmonella_enterica	99.767	429	1	0	1	429	781	353	0	787
ZymoMock_3338269	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_3338394	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3338658	Staphylococcus_aureus	99.068	429	4	0	1	429	794	366	0	771
ZymoMock_3338794	Listeria_monocytogenes	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_3338843	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_3338894	Bacillus_subtilis	98.837	430	5	0	1	430	794	365	0	767
ZymoMock_3339017	Pseudomonas_aeruginosa	96.503	429	15	0	1	429	771	343	0	710
ZymoMock_3339137	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_3339312	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3339418	Bacillus_subtilis	99.113	451	3	1	1	451	794	345	0	809
ZymoMock_3339596	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_3339627	Lactobacillus_fermentum	98.834	429	5	0	1	429	812	384	0	765
ZymoMock_3339761	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_3339806	Bacillus_subtilis	99.302	430	3	0	1	430	794	365	0	778
ZymoMock_3340022	Enterococcus_faecalis	99.534	429	2	0	1	429	802	374	0	782
ZymoMock_3340043	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3340058	Enterococcus_faecalis	98.601	429	6	0	1	429	802	374	0	760
ZymoMock_3340056	Enterococcus_faecalis	99.777	449	1	0	1	449	802	354	0	824
ZymoMock_3340121	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_3340171	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_3340186	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3340292	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_3340280	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_3340357	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_3340397	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_3340512	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_3340799	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_3340805	Listeria_monocytogenes	98.834	429	5	0	1	429	794	366	0	765
ZymoMock_3340971	Pseudomonas_aeruginosa	99.301	429	3	0	1	429	771	343	0	776
ZymoMock_3341080	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_3341129	Bacillus_subtilis	99.07	430	4	0	1	430	794	365	0	773
ZymoMock_3341137	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_3341236	Listeria_monocytogenes	99.068	429	4	0	1	429	794	366	0	771
ZymoMock_3341334	Pseudomonas_aeruginosa	99.301	429	3	0	1	429	771	343	0	776
ZymoMock_3341373	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3341529	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3341570	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_3341639	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3341722	Listeria_monocytogenes	99.301	429	3	0	1	429	794	366	0	776
ZymoMock_3341752	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_3341827	Bacillus_subtilis	99.07	430	4	0	1	430	794	365	0	773
ZymoMock_3342069	Bacillus_subtilis	98.673	452	3	3	1	451	794	345	0	798
ZymoMock_3342262	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_3342275	Salmonella_enterica	99.534	429	2	0	1	429	781	353	0	782
ZymoMock_3342349	Escherichia_coli	98.936	470	3	2	1	469	806	338	0	839
ZymoMock_3342385	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3342467	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_3342576	Enterococcus_faecalis	99.109	449	3	1	1	448	802	354	0	806
ZymoMock_3342669	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_3342668	Lactobacillus_fermentum	98.834	429	5	0	1	429	812	384	0	765
ZymoMock_3342796	Listeria_monocytogenes	99.068	429	4	0	1	429	794	366	0	771
ZymoMock_3342813	Listeria_monocytogenes	99.068	429	4	0	1	429	794	366	0	771
ZymoMock_3342851	Enterococcus_faecalis	99.534	429	2	0	1	429	802	374	0	782
ZymoMock_3342862	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_3342977	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_3342993	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3343006	Enterococcus_faecalis	99.301	429	3	0	1	429	802	374	0	776
ZymoMock_3343036	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_3343108	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_3343183	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_3343199	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3343254	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3343297	Listeria_monocytogenes	99.068	429	4	0	1	429	794	366	0	771
ZymoMock_3343501	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_3343524	Bacillus_subtilis	99.557	451	2	0	1	451	794	344	0	822
ZymoMock_3343653	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3343678	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_3343716	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3343960	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3344024	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_3344042	Lactobacillus_fermentum	99.068	429	4	0	1	429	812	384	0	771
ZymoMock_3344129	Enterococcus_faecalis	99.534	429	2	0	1	429	802	374	0	782
ZymoMock_3344171	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_3344484	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_3344575	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3344681	Enterococcus_faecalis	99.068	429	4	0	1	429	802	374	0	771
ZymoMock_3344694	Salmonella_enterica	99.301	429	3	0	1	429	781	353	0	776
ZymoMock_3344745	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_3344733	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3344903	Enterococcus_faecalis	99.534	429	2	0	1	429	802	374	0	782
ZymoMock_3345106	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_3345242	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3345343	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3345392	Staphylococcus_aureus	99.766	428	1	0	1	428	794	367	0	785
ZymoMock_3345493	Enterococcus_faecalis	99.767	429	1	0	1	429	802	374	0	787
ZymoMock_3345534	Escherichia_coli	99.068	429	4	0	1	429	786	358	0	771
ZymoMock_3345542	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_3345557	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_3345611	Bacillus_subtilis	99.535	430	2	0	1	430	794	365	0	784
ZymoMock_3345614	Lactobacillus_fermentum	97.203	429	12	0	1	429	812	384	0	726
ZymoMock_3345662	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_3345732	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3345747	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3345798	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_3345810	Staphylococcus_aureus	99.555	449	2	0	1	449	794	346	0	819
ZymoMock_3345907	Listeria_monocytogenes	99.556	450	2	0	1	450	794	345	0	821
ZymoMock_3345977	Enterococcus_faecalis	100	429	0	0	1	429	802	374	0	793
ZymoMock_3346131	Bacillus_subtilis	99.556	450	1	1	1	449	794	345	0	819
ZymoMock_3346245	Listeria_monocytogenes	100	429	0	0	1	429	794	366	0	793
ZymoMock_3346292	Bacillus_subtilis	99.07	430	4	0	1	430	794	365	0	773
ZymoMock_3346289	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_3346374	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_3346413	Listeria_monocytogenes	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3346453	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_3346492	Staphylococcus_aureus	100	429	0	0	1	429	794	366	0	793
ZymoMock_3346482	Bacillus_subtilis	100	430	0	0	1	430	794	365	0	795
ZymoMock_3346562	Staphylococcus_aureus	99.534	429	2	0	1	429	794	366	0	782
ZymoMock_3346785	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
ZymoMock_3346883	Staphylococcus_aureus	99.767	429	1	0	1	429	794	366	0	787
ZymoMock_3346986	Bacillus_subtilis	99.767	430	1	0	1	430	794	365	0	789
